HTECH,2022-03-31,4.82,4.96,4.82,0.13999999999999968,7,7,0,4750500,4.96
HUMAN,2022-03-31,12.6,12.9,12.4,0.5,5,3,2,15285487,12.6
ICC,2022-03-31,29.75,29.75,29.0,0.75,3,0,3,2490,29.75
ICHI,2022-03-31,11.7,11.7,11.4,0.29999999999999893,3,0,3,6449121,11.7
IFS,2022-03-31,3.12,3.16,3.1,0.06000000000000005,3,2,1,575066,3.16
IHL,2022-03-31,3.78,3.84,3.78,0.06000000000000005,3,3,0,140600,3.8
III,2022-03-31,14.8,15.2,14.7,0.5,5,4,1,3019658,15.2
ILINK,2022-03-31,9.15,9.35,9.05,0.29999999999999893,6,4,2,5704182,9.25
ILM,2022-03-31,23.5,23.7,23.0,0.6999999999999993,7,2,5,366511,23.4
IMH,2022-03-31,19.3,19.5,19.3,0.1999999999999993,2,2,0,1266658,19.3
IMPACT,2022-03-31,17.1,17.1,16.7,0.40000000000000213,4,0,4,451200,16.8
INGRS,2022-03-31,0.72,0.75,0.72,0.030000000000000027,3,3,0,8374846,0.74
INET,2022-03-31,7.95,8.5,7.9,0.5999999999999996,12,11,1,26233312,8.0
INOX,2022-03-31,1.43,1.46,1.41,0.050000000000000044,5,3,2,42495376,1.43
INSET,2022-03-31,5.95,6.25,5.9,0.34999999999999964,7,6,1,31247837,6.0
INTUCH,2022-03-31,77.75,78.5,77.5,1.0,4,3,1,3212738,78.0
IP,2022-03-31,19.0,19.5,18.7,0.8000000000000007,8,5,3,903487,19.3
IRC,2022-03-31,15.1,15.2,15.1,0.09999999999999964,1,1,0,17515,15.2
IRPC,2022-03-31,3.56,3.6,3.56,0.040000000000000036,2,2,0,47611522,3.58
IVL,2022-03-31,46.5,47.0,45.75,1.25,5,2,3,16299484,47.0
J,2022-03-31,4.4,4.46,4.36,0.09999999999999964,5,3,2,3420398,4.36
JAS,2022-03-31,4.08,4.1,3.9,0.19999999999999973,10,1,9,369936891,3.9
JASIF,2022-03-31,11.0,11.0,10.9,0.09999999999999964,1,0,1,7720546,11.0
JMART,2022-03-31,59.25,59.5,58.0,1.5,6,1,5,12712704,58.25
JMT,2022-03-31,77.0,78.0,75.25,2.75,11,4,7,10945200,75.75
JTS,2022-03-31,369.0,374.0,356.0,18.0,18,5,13,820199,358.0
JUBILE,2022-03-31,23.4,23.6,23.3,0.3000000000000007,3,2,1,6162,23.6
